IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
v47;8;8;40;['ūdens', 'sālda kukurūza', 'kokosriekstu krēms', 'kokosriekstu ekstrakts', 'ūdens', 'kukurūzas milti', 'jūras sāls', 'garšvielas'];['i aut com leur ir lo ana m uneats 1006 mae |a u', 'ao m eee', '| mta storet as', '8', '4 "os| — | | energy | enerane vērtē', 'pre || drum remtšis a a a a att ———— a energiesisaldus n met', '»udedamosios dalys', 'vanduo', 'saldieji kukurūzai', '| "et/ riebelai/ tauki | raga', 'kokosu kremas', 'kokosu ekstraktas', 'vanduo', '| oluhiehsarates bkrsa aa skukurūzu miltai', 'jūros druska', 'prieskoniai', '| kana | tostarp piesātnātā 3 aitas || milest kullastunud rasvianges', 'u ekoloģiska saldās kukurūzas zupa', '| lartavizte! inga uaļ vestāvdaļas', 'ūdens', 'sālda kukurūza”', 'kokos! okosriekstu', 'p_ nu', '_rems', 'kokosriekstu ekstrakts"', 'ūdens', '| cfwhict sugas! škuijal ijmilti"', 'jūras sāls', 'garšvielas”', '|_milestsutkrui g= fire / skaidrs a ģ mahetoode zmkrumaiskupk', '| | kiudained _koostisosad', 'vesi', 'magus mais', 'kookosekstrakt”', 'vesi', 'maisijahu', 'meresool', 'protein / balyma avūrtsid', '| salt / druska', '1a organic products / ekologiški produktai / ekoloģiski produkti / mahetooted dā'];0;2;[];['| kana | tostarp piesātnātā 3 aitas || milest kullastunud rasvianges', '|_milestsutkrui g= fire / skaidrs a ģ mahetoode zmkrumaiskupk'];0;0;2;[];[];['| kana | tostarp piesātnātā 3 aitas || milest kullastunud rasvianges', '|_milestsutkrui g= fire / skaidrs a ģ mahetoode zmkrumaiskupk']
v48;22;22;44;['ūdens', 'tomāti', 'tomātu pasta', 'paprikas', 'saldā kukurūza', 'sarkanās pupiņas', 'melnās pupiņas', 'rapšu eļļa', 'kvinojas maisījums', 'baltā', 'sarkanā', 'melnā', 'sīpolu pulveris', 'grauzdēti sīpoli', 'sīpoli', 'saulespuķu eļļa', 'ķiploku pulveris', 'jūras sāls', 'rīsu milti', 'cukurs', 'koriandra lapas', 'jalapeno karstie pipari'];['a d —ūdens', 'tomāti', 'tomātu pasta', 'paprikas”', 'saldā kukurūza”', 'sarkanās daripupiņas”', 'melnās pupiņas”', 'rapšu eļļa”', 'kvinojas maisījums”', 'g i mrtaltā', 'sarkanā', 'melnā', 'sīpolu pulveris”', 'a sīpoli"', 'sīpoli"', '| fibre/skaidulinēs medžais i 5„ saulespuķu ella', 'ķiploku pulveris', 'jūras sāls', 'rīsu milti” cukurs”', 'koriandra čkiedrvielas / kiudanes _pas', 'jalapeno karstie pipari', 'kari baltymai / ddb aee mahetoode vegan vūrtsikas oasupp kinoaga', 'koostisosad vesi', '—aiomatid tomatipasta', 'paprika”', 'suhkrumais', 'punased ad', 'mustad salt / druska/ $ēls/ 58 75030"', 'rapsiēli', 'kinoa segu  ms', 'punane', 'musi ča osoti iec add', "'bulapulber", 'rostitud sibul', 'sibul pāevalilleāli”', 'kūlislaugupulber „meres00', '| „g506', 'iepakoju ž —”we msn”', 'suhkur', 'koriandrilehed', 'jalapeno kuum paprika', 'irre ga ja', 'm ne products / ekologiški produktai / ekoloģiski produkti /mahetooted_', '——— rr psaksnē? |'];0;2;[];['g i mrtaltā', 'irre ga ja'];0;0;2;[];[];['g i mrtaltā', 'irre ga ja']
v49;11;11;33;['kartupeļi', 'ūdens', 'sālīti gurķi', 'burkāni', 'sīpoli', 'rapšu eļļa', 'grūbas', 'tomātu pasta', 'sāls', 'kviešu milti', 'garšvielas'];['amet da ts m mtn i ans k ua', 'aitu', 'j va 24', '1 pazbectu bonom bēnu m tc ībā 1', '1 000', 'bai rīt 3 minūtes thomehum 1', '1m 1', '2', 'bapnrs 3 mwhytsii lv', 'k  tolņiks” ww du ss ru pacconbum| | ti a ” coctas', 'kartupeļi', 'ūdens', 'sālīti gurķi', 'burkāni', 'sīpoli', 'rapšu eļļa', 'grūbas', 'kaptoden', 'otyplubi conēlidie', 'bora vedaa mestomātu pasta', 'sāls', 'kviešu milti', 'garšvielas', 'mac no', 'nepnobar kpņa', 'tods t mmšā myyka', 'npahoctm', 'a 10 g', '— u8 produkta uzturvērtība /', "' —", 'tu ieteicams līdz un partijas numus! "09ki uchhoctb 100 r nponykta ražošanas datums! haranpoceuesa „"ģētiskā vērtība / 449 kl /kīdk> w "perunueckas uehhoctb 107 kcal / kkaj |pa f ku 41 4 |', 'oo t ar mer ā 4gir„ am piesātinātās taukskābes / mat', 'pi mon hacbiljehhbie mmphblē kmcnotbl 134glr ļ |a tr 0 yrnebojipi a a īr'];0;4;[];['aitu', 'amet da ts m mtn i ans k ua', 'a 10 g', 'oo t ar mer ā 4gir„ am piesātinātās taukskābes / mat'];0;0;4;[];[];['aitu', 'amet da ts m mtn i ans k ua', 'a 10 g', 'oo t ar mer ā 4gir„ am piesātinātās taukskābes / mat']
v50;15;15;34;['ūdens', 'kartupeļi', 'šampinjoni', 'burkāni', 'kabači', 'sīpoli', 'rapšu eļļa', 'sāls', 'paprika', 'rauga ekstrakts', 'ķiploki', 'garšvielas', 'satur seleriju', 'kaltētas baravikas', 'kaltētas gailenes'];['cocras', 'veeemamaja', 'burkāni', 'kabači', 'sīpoli', 'rapšu  boma', 'kaptopen', 'uzmmm5s m9', 'm 585', 'paprika', 'rauga ekstrakts', 'ķiploki', 'garšvielas', 'satur pancob0e macno', 'com', 'rampa a0zs zmii seleriju', 'kaltētas baravikas', 'kaltētas gailenes', 'npahoctm', 'copepno cen ape games', 'or prod a a ētas galenes', 'cyliehbie smcinsku', '" 1008 produkta uzturvērtība 7 nie| nuesas uchhoctb 100 r nponykta ieteicams pain nonv aietģētiskā vērtība / 345k', '/nļņm = baēojamsa tauki a mnockar uennoctu', '82 kcal / kkanwa ot "a i', '5', '2g/r', 'ap 8 tomu one nātās taukskābes / 0', '4g/rž oglhidrāt', '/ v acbiu en hd je mmphdie kmcnotb! 0tosta', '"ebonpi 6', '8 g /r w', "pp sukur | bt ' yma u", 'iepak'];0;1;[];['8 g /r w'];0;0;1;[];[];['8 g /r w']
v51;15;15;32;['ūdens', 'kartupeļi', 'šampinjoni', 'burkāni', 'kabači', 'sīpoli', 'rapšu eļļa', 'sāls', 'paprika', 'rauga ekstrakts', 'ķiploki', 'garšvielas', 'satur seleriju', 'kaltētas baravikas', 'kaltētas gailenes'];['aaa via', 'i a |29 —', 'ata kaa io', 'aiā ata o 4 ļ a" tā ie a aķ š', 'aa ž a a č 8', 'vi f', '0 otholijee h m m 1 1 ws a?', 'om ds " aa a 4', 'apmtb s mm hytbl _— awt nu 2 idu sēnēm ru fpnēnoā cof s', 'mara s', 'coctas', 'sens', 'ka rburkāni', 'kabači', 'sīpoli', 'rapšu  80ma', 'kaproģej', 'uzvmeom| ena', 'ķiploki', 'garšvielas', 'satur — —č manga', '>| pr', 'kaltētas gailenes', 'npakoctm at cenugeņes| m i bllād ag l | cyuehbie amccmaku', '| 14 uz taja', 'n', '"nponykta ieteicams līdz 1n ražošanas datun "| ” ar uehhoctb 82 kcal / kkan', 'taki map 5', '2g/r srostarp p esātinātā taukskābes / 0', '4g/r 38 |tom mmcne nacsnuenubie mmphble kmcnotbl | ki| odkidrāti/ venesoa 6', '88/" 4da 1ornarp sukur', 'b tom nmsnes a 26g/r |'];0;1;[];['88/" 4da 1ornarp sukur'];0;0;1;[];[];['88/" 4da 1ornarp sukur']
v52;19;19;164;['ūdens', 'tomāti', 'gurķi', 'tomātu biezenis', 'sīpoli', 'sarkanā paprika', 'olīveļļa', 'maize', 'kviešu milti', 'raugs', 'sāls', 'ķiploki', 'cukurs', 'sāls', 'baltais balzāmetiķis', 'etiķis', 'vīnogu sulas koncentrāts', 'baziliks', 'kajēnas pipari'];['j 1 a 6kb da', 'dā |', 'ļā cc', 'gazpacho supp', '390g', 'koostisosad', 'vesi', 'tomatid', 'kurk  tomatipūree', 'sībuļ', '—', 'punane pipar  olinaēli', 'ieib', 'nisujahu', 'pār', 'soo!', 'kūuslauk', 'suhkur', 'sool', 'valge j — a —_ā palsamašoikas', 'aādikas', 'kontsentieentud vina naņamahi', 'basilik', 'cayenne! pipar', 'vēlb | ijs sisaldada soja jālgi', 'toitumisatane teave 100g', 'energlasisaldus 230ki/60kcal', 'rasvad 3', '1g', '1 iie 1 milest kūllastunud rasvhapped 0', '40', 'sūsīvesikud 529', 'millest suhkrud 3', '5g', 'valgud 0', '99', 'sool || ii aaav 104 valmistamienihend', 'serveerida hāsti jahutatult', 'avatud pakendīt hoida kūlmikus', 'max', "ti +8'c", 'panm enne', 'vaata pakendilt', 'toodetud itaalias', 'edasmiiūja eestis', 'rmieestifoodas |č pērguvālatee 3', 'pildikūla', 'rae valid', '75308 harjumaa', 'eesti', 'infotelefon eestis', '+372 6056333', 'lv', 'gazpacho zupa', '390', 'sastāvddlas', 'ūdens', 'tomāti  gurķi', 'tomātu biezenis', 'adi', 'sīpoti', 'sarkanā paprika', 'olīvejja', 'maize', 'kviešu milti', 'raugs', 'sāls', 'ķiploki', 'cukurs', 'sāls', '> riiah baltais baizāmetiķis', 'etikis', 'vīnogu sulas koncentrēts', 'baziliks', 'kajēnas pipari', 'var', 'produkta uzturvērtība 100g', 'ie iem vērība 230 kj/go kcal', 'tauki 3', '1g', 'tostarp 1ik | piesātinātās taukskābes 0', '4g', 'ogļhidrāti 5', '79', 'tostarp cukun 3', '99', 'olbaltumvielas 0', '99', 'sāls 1', '09', '|| pagatavošanas instrukcija', 'pasniegt labi atdzesētu atvērtu iepakojumu jāuzglabā vēsā vietā 1', 'maks', '+37c', 'ieteicams līdz', 'skat', 'uz iepakojuma', 'ražots itālijā', 'izplatītājs latvijā', 'sia rimi 14latvia', 'a', 'deglava iela 151', 'rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēm latvijā', '80000 180 |1lt', 'gaspačic sriuba', '390g', 'sudedamosies daļvs', 'vanduo', 'pemidorai', 'agurkai', '|', 'b', 'pomidony tyrē', 'svogūnai', 'raudonieji pipirai', 'aiyvuogiu aliejus', 'duona', 'kvietiniai mita', '|24 ga"mielēs', 'druska', 'česnakai', 'cukrus', 'druska', 'baltas balzamiko actas', 'actas', 'vynuogiu sulčiu  —koncentratas', 'bazilikas', 'kajane pipirai', 'gali būti sojos pēdsaku', 'produkto maistingumas 106 1 ganaenerginē verte 230kj/60kcal', 'nebalai 3 1g', 'iš kuru sočuju nebalu rūgščiu 0', '49', 'angliavandeniai 08m4 9', '/g', 'iš kunu cukru 3', '59', 'baltymai 09g', 'druska 1', '09', 'panuošimo instrukcija', 'patiekīte gerai |1 lo ajatšaidyta', 'atidaryta produkta laikyti šaidytuve', 'maks', '+87c', 'geriausias iki', 'žiūrēti ant pakuvies', '|', '"r pagaminta italijoje', 'platintojas lietuvoje', 'uab rimi lietuva"', 'spaudos g', '6', '1', 'lt', '051 32', 'vilnius', '|', 'm lietuva', 'nemokamas klientu aptarnevimo centro tel', '8 800 e23000 di'];0;5;[];['j 1 a 6kb da', 'baltas balzamiko actas', 'actas', '/g', 'spaudos g'];0;0;5;[];[];['j 1 a 6kb da', 'baltas balzamiko actas', 'actas', '/g', 'spaudos g']
v53;9;9;29;['konservētas skābenes', 'skābenes', 'ūdens', 'sāls', 'es', 'kartupeļi', 'ūdens', 'miežu putraimi', 'sāls'];['av šī au s ķaa na ze ti', 'g iā ž cu ā rvetas skābenes a viema dens', 'sāls', 'es', 'ras niežu putraimi', 'sāls', 'dn m putraimi', 'sāls »', 'r r a 2274j/ 54kcal', '100g', 'm', 'i ā lība', '0', '3g tauki', 'tostarp «83 — esātinātās taukskābes', '10', '09 m4 3m', '7', 'āti', 'tostarp 0', '7g cukuri', '239 a db a', 'aa" ī"', 't ar ūdeni attiecībā 1', '1 vāli —_—a  jūtes', 'ieteicams līdz dat', 'un partijas m iš a» pi uru skatīt uz iepakojuma', '—a n kmrre', '4 + m | ū ku m dā a'];0;3;[];['av šī au s ķaa na ze ti', 'g iā ž cu ā rvetas skābenes a viema dens', 'aa" ī"'];0;0;3;[];[];['av šī au s ķaa na ze ti', 'g iā ž cu ā rvetas skābenes a viema dens', 'aa" ī"']
v54;18;18;43;['ūdens', 'zirņi', 'es', 'kartupeļi', 'burkāni', 'es', 'sīpoli', 'rapšu eļļa', 'grūbas', 'sāls', 'garšas pastiprinātājs', 'nātrija glutamāts', 'kviešu milti', 'kartupeļu šķiedras', 'garšvielas', 'dilles', 'pētersīļi', 'ārpus es'];['bs nē ma m aa | 1811 jas', 'ūdens', 'zirņi', 'es', 'm t', 'ū ou | ourkāni', 'es', 'sīpoli', "rapšu ' —a m ubas", 'sals', 'garšas pastiprinātājs — m ttu', 'a ātrija glutamāts', 'kviešu milti', 'y', 'i tupeļu šķiedras', 'garšvielas', 'dilles', '— v a< — pētersīļi', 'ārpus es', '100g produkta aa am 0', 'uzturvērtība', 'enerģētiskā vērtība', '518k', '/ ma gaa i |124kcal', '5', '3g tauki', 'tostarp 049 ā', 'ņ l |piesātinātās taukskābes', '15', '2g ogļhidrāti', '——ua ļ = |itostarp 1', '7g cukuri', '3', '7g olbaltumvielas', '" |', '_ļ', 'h_— |1', '8g sāls', 'pagatavošana', 'sajaukt ar ūdeni āj— n rr v attiecībā 1', '1 vārīt 3 minūtes', 'ieteicams līdz2 ņ a —— et jun partijas numuru skatīt uz iepakojuma', 'dājn a'];0;2;[];['ū ou | ourkāni', '/ ma gaa i |124kcal'];0;0;2;[];[];['ū ou | ourkāni', '/ ma gaa i |124kcal']
v55;22;22;62;['kartupeļi', 'es', 'sālīti gurķi', 'gurķi', 'sāls', 'dilles', 'es', 'ūdens', 'šampinjoni', 'es', 'burkāni', 'sīpoli', 'rapšu eļļa', 'tomātu pasta', 'sāls', 'cukurs', 'kviešu milti', 'garšas pastiprinātājs', 'nātrija glutamāts', 'ķiploki', 'es', 'melnie pipari'];['ma m', 'nt a vi', "—' fr rā a x a ”", 's "d', '" ēka ieeja = a a \' 4 "asa 4 zatem ļ we |it teti „os v tēmu a tēv  ā \' "—ās | a m m mu g', 'a m ara = — 3', 'āā! os laļjas', 'kartupeļi', 'es', 'sālīti f " "ar| vo urķī', 'gurķi', 'sāls', 'dilles', 'es', 'm poa idens', 'šampinjoni', 'es', 'burkāni', 'sīpoli m aas su eļļa', 'tomātu pasta', 'sāls', 'cukurs', 'as ce', '€', 'a— iesu muti', 'garsas pastiprinātājs', 'nātrija', 'ū aaa', 'pā gutamats', 'ķiploki', 'es', 'melnie pipari', '"ii |\'vug produkta uzturvērtība', 'enerģētiska t |m', '|vertība', '3804j/ 92kcal', '4', '7g tauki', 'tostarp au a4 a', '3g9 piesātinātās taukskābes', '10', '49 i', '14 i| = og hidrāti', 'tostarp 3', '49 cukuri', '409 sko olbaltumvielas', '1', '8g sāls', 'pagatavošana', '—_n', 'a sajaukt ar ūdeni attiecībā 1', "1 vari ā 'na » minūtes", 'ieteicams līdz dat', 'un partijas a kaš', '" | 11 atri ruma es j', 'i ā_', 'numuru skatīt uz iepakojuma', '0', 'i až—', 'aaa bi apt ā —', 'j a = = + ā f', 'pi pasā ——'];0;2;[];['" ēka ieeja = a a \' 4 "asa 4 zatem ļ we |it teti „os v tēmu a tēv  ā \' "—ās | a m m mu g', 'a— iesu muti'];0;0;2;[];[];['" ēka ieeja = a a \' 4 "asa 4 zatem ļ we |it teti „os v tēmu a tēv  ā \' "—ās | a m m mu g', 'a— iesu muti']
v56;18;18;60;['ūdens', 'cukurs', 'sīpoli', 'tomātu pasta', 'burkāni', 'spirta etiķis', 'ananasi', 'kukurūzas ciete', 'sarkanā saldā paprika', 'zaļā saldā paprika', 'selerijas', 'ananasu sula', 'bambusa dzinumi', 'modificēta ciete', 'tamarinda pasta', 'sāls', 'antioksidants e300', 'paprikas ekstrakts'];['a', '2  m', 'ā ļ s |', 'asj a', 'oj', '= žž', 'āā bē p id šā', 'm f', 'šukad „', 'it s www$ ē 9 " par', 'ļ |i', 'ē', 'a—', '"m s tšu ā i', 'a ēnā', 'aa', 'u u ž', '” ad = s a a ai —_ē', 'man ki \' ala nalnalte jai ka et ka" a ēri a —— āna ku uv', 'i alka 4 a', "rtoiem v ii dekāde'", 'vadu i ma jalvs 1094', 'i aig uina', 'una ļ | ž', 'nanas omiāotu dag a a', 'm tilē a ao', "' āā ' adds a vina istij maina ni f ā", 'ā', 'ā aim ii 010', 'n rdi', 'vil i aldzinsi u jīm i a gh ā m uaju', 'ārā—— "al ja dus am0 mira smavilait! all w = ša mu i hdifik ni ļ dusa auziņa anu šādā vu talk amarn', 'ēž aa un not nu ak c', '4 mnninkti', "' <", 'ā š ka d ā hkaa fj! m € āā', 'ml', 'oksioā |', 'ū10161', 'y uu! a ķ — a i a| m cieto o fr', 'rieļ alt a a a oo ā ooaa f', 'liet ā 11l m 181|', '|', 'a ā', "|j ā 01801 aibid ta |' im a", 'u ku | ņ danā u ing', 'j j | iavam', 'm 403 18 mulvas £ ļ', '1 v ā', 'kaiou v ar j', '4 ga', '"ur tt', 'eteicams |1d7 we z iedakkooju!m ja', 'arjali!', 'vunu', 'bāra', 'e', 'isk 4i | ij āā | iairu aaa nieres es slladi dirs āee ttt k šš« —ela', 'mr | _', 'lu 1 i'];0;6;[];['man ki \' ala nalnalte jai ka et ka" a ēri a —— āna ku uv', 'vil i aldzinsi u jīm i a gh ā m uaju', 'ārā—— "al ja dus am0 mira smavilait! all w = ša mu i hdifik ni ļ dusa auziņa anu šādā vu talk amarn', 'ārā—— "al ja dus am0 mira smavilait! all w = ša mu i hdifik ni ļ dusa auziņa anu šādā vu talk amarn', '4 ga', 'lu 1 i'];0;0;6;[];[];['man ki \' ala nalnalte jai ka et ka" a ēri a —— āna ku uv', 'vil i aldzinsi u jīm i a gh ā m uaju', 'ārā—— "al ja dus am0 mira smavilait! all w = ša mu i hdifik ni ļ dusa auziņa anu šādā vu talk amarn', 'ārā—— "al ja dus am0 mira smavilait! all w = ša mu i hdifik ni ļ dusa auziņa anu šādā vu talk amarn', '4 ga', 'lu 1 i']
v57;3;3;32;['destilēts etiķis', 'sarkanie pipari', 'sāls'];['destīlēts etiķis', 'sarkanie pipari', 'sāls', 'dāf pirms lietošanas labi sakratīt', 'uzglabāt sausā un vēsā vietā', '+', 'o —a pēc atvēršanas uzglabāt ledusskapī', 'porcija', '5 ml', 'pudelē 12 saaktm', 'porcijas', 'ieteicams līdz', 'skatīt uziepakojuma', '2 sudedamosies dabys', 'actas', 'raudonieji pipirai', '|i j ķ priešy', 'j kti', 'l ik ti »„ »  ”', 'š vietoje', 'atidariuslaikgti šaldytuve', 'geriausiatki', 'ant j', 'ai 4', 'so0l', 'enne kasutamist loksutage korralikult', 'suletud', 'm |portsjon 5 ml', 'pudeļis 12 portsjonīt', 'parimenne', 'yt', '11 g'];0;2;[];['actas', '11 g'];0;0;2;[];[];['actas', '11 g']
v58;9;9;56;['destilēts etiķis', 'jalapeno pipari', 'ūdens', 'sāls', 'kukurūzas ciete', 'stabilizētājs', 'ksantāna sveķi', 'skābuma regulētājs', 'askorbīnskābe'];['3 a a a a a rā_ „a 2 < a a a a at an ji 4 ii', 'e mix with ci sžž pāļi iekabaia 1 cilantro in sour', 'īm či tabasc0 zaļo piparu mērce', '60 ml', '—— j > aijaa >astavdaļas', 'destliets etiķis', 'jalapeno pipari', 'ūdens', '4a 5ats', 'kukutuzas c ete', 'stabilizētājs', 'ksantāna sveķi', 'skābuma t a— — egulētājs', 'askorbīnskābe', 'pirms lietošanas labi sakratīt', 'ķ hottt jzglabāt sausā un vēsā vietā', 'pēc atvēršanas uzglabāt', 'aidu edusskapī', 'porcija', '5ml', 'pudelē 12 porcijas', 'ieteicams līdz', 'jaskatīt uziepak', '5s 4lt tabasc0greenpeppersauce padažas', '60 ml', '4', 'sudedamosios dalys', 'actas', 'jalapeno pipirai', 'vanduo', 'druska', 'kukurūzu krakmolas', 'ksantano derva', 'askorbo vrūgštis', 'prieš vartojant suplakti', 'laikyti vēsioje', 'sausoje =vietoje', 'atidarius laikyti šaldytuve', 'i ee', 'ee tabascorohelise a kaste', '60 ml', 'akoostisosad', 'destilleeritu šādikas jaopenopiparātt 4vesi', 'sool', 'maisitārklis', 'stabilisaator', 'guarkummi', 'happesuse — /regulaator', 'askorbiinhape', 'enne kasutamist loksutage | ģ _', 'korralikult', 'suletud pakendit hoida iebedreja lt m iavatuna kūlmkapis', 'ūks portsjon 5ml', 'pudelis 12 portsjonit', 'j " aaa oouzturvērtība/maistinē vertē/toitumisalaneteave a ā', 'enerģētiskā vērtība/energine vertē/ emergiasisa k v | oo „ar a'];0;2;[];['aidu edusskapī', 'actas'];0;0;2;[];[];['aidu edusskapī', 'actas']
v59;14;14;49;['čipotles', 'kaltēti sarkanie jalapeno', 'pipari', 'destilēts etiķis', 'ūdens', 'sāls', 'cukurs', 'sīpolu pulveris', 'ķiploku pulveris', 'garšvielas', 'piparu mīkstums', 'destilēts etiķis', 'sarkanie pipari', 'sāls'];['čipoties', 'kaltēti sarkanie jalapeno', 'pipari a as', '"r ee', 'ss', 'destilētsetiķis', 'ūdens', 'sāls', 'cukurs', 'sīpolu pulveris', '9', 'a m ee', 'ķiploku pulveris', 'garšvielas', 'piparu mīkstums', 'destilēts ž 8 m j tbm', 'sarkanie pipari', 'sāls', 'pirms kietošanas labi sakratīt', 'uzglabāt a', "— ' a = sausā unvesā vietā", 'pēc atvēršanas uzglabāt ledusskapi', 'porcija', '| a sba ma  5ml', 'pudelē 12 porcijas', 'ieteicams līdz', 'skatīt uziepakojuma', '— za m |4 |ģ > id sudedamosies dalys', 'amata m aa o jj', '4—', 'raudonoji chalapos paprika', 'sactas', 'vandus', '8 43 pipiru tyrē', 'distiliuotas actas', 'raudonieji prieš |0 āā', '«a', 'še tyre "', 'ae aa vietoje', 'atidarius', 'paša j jm', '|', 'patlamun iet a okatatos ku ma a saj', 'letu pākendlt oda abedasja kuiras avatinakūlmkapis j', '” m” 4 ī', 'ūks portsjon 5 ml', '12 portsjonit', 'parimenne', '0a'];0;3;[];['distiliuotas actas', 'letu pākendlt oda abedasja kuiras avatinakūlmkapis j', '” m” 4 ī'];0;0;3;[];[];['distiliuotas actas', 'letu pākendlt oda abedasja kuiras avatinakūlmkapis j', '” m” 4 ī']
v60;14;14;31;['rapšu eļļa', 'ūdens', 'cukurs', 'spirta etiķis', 'sinepes', 'sāls', 'modificēta ciete', 'stabilizētāji', 'guāra sveķi', 'ksantāna sveķi', 'krāsviela', 'beta karotīns', 'antioksidants', 'e385'];['rapšu eļļa', 'ūdens', 'cukurs', '" ——spirta etiķis', 'ee sāls', 'modificēta mciete', 'stabilizētāji guāra sveķi', 'ksantāna ge ddsveķi', 'krāsviela', 'beta karotīns', "'", 'aantioksidants', 'e385', 'a 8uzturvērtība 100g 1 porčija idd bs 0084 | aasrdētiskā 2590/ | 389/ 4 „ww a s mtauki', 'g 68 110 |154', 'ak"tostar p', 'j 48 | 0', '7', 'ļ 4 1 tai', '4 | i ā', 'eijņtoea oo ķ a vpiesātinātās mon ee', 'ogļhidrāti', "g '42 / 0", '6', '| n', "'", 'oo v', '— a  ž"tostam cukuri', 'a e28105', '— 404 a i aolbaltumvielas < nījo s usāls', 'mmm am a t mama'];0;4;[];['beta karotīns', 'ksantāna ge ddsveķi', 'g 68 110 |154', "g '42 / 0"];0;0;4;[];[];['beta karotīns', 'ksantāna ge ddsveķi', 'g 68 110 |154', "g '42 / 0"]
v61;24;24;26;['pilngraudu auzu pārslas', 'cukurs', 'palmu eļļa', 'smalcināti un grauzdēti lazdu rieksti', 'pilngraudu kviešu pārslas', 'rīsu ekstrudāts', 'rīsu milti', 'cukurs', 'kviešu lipeklis', 'miežu un kviešu iesala milti', 'sāls', 'miežu iesala ekstrakts', 'grauzdēti zemesrieksti', 'grauzdētas kviešu pārslas', 'kvieši', 'cukurs', 'sāls', 'miežu iesala ekstrakts', 'kokosriekstu skaidiņas', 'glikozes', 'fruktozes sīrups', 'irdinātājs e500', 'karameles sīrups', 'dabīgs aromatizētājs'];['vald', '75308 harumaa pots ie i o ja lee 3', 'piklikūla', 'rasa aaa m rt npr gamt indes vaiga =', 'iepakojuma', 'uzglabāt sausā vietā', 'baudiet ar pienu', 'kautvai ražots polijā pēc īpaša rimi pasūtīj pilngraudu ia gēnu az f iemesla s ”ēm latvijā', '180', 'j aatraškūs dribsniai su riešutais', 'sudedamosios dalys', '——īz pakrmecaar demr dribsniai', 'cukrus', 'palmiy aši', 'a" —aliejus', 'skrudinti', 'smulkinti ir skrudinti lazdyny riešutai', '4 — pervisu grūdo daliy kviečiy dribsniai', 'ryžiy išspaudos', 'ryžiy |miltai', 'cukrus', 'kviečiu glitimas', 'miežiniai ir kvietiniai |salvkliniai miltai', 'druska', 'miežiu salvklo ekstraktas', 'skrudinti'];0;2;[];['baudiet ar pienu', 'baudiet ar pienu'];0;0;2;[];[];['baudiet ar pienu', 'baudiet ar pienu']
